SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,EXT_SOURCE_2,EXT_SOURCE_3,nan_EXT_SOURCE_1
285646,Cash loans,2,0,1,1,193500.0,1546020.0,45198.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,38.09041095890411,8.591780821917808,0.6157632877319867,0.6496203111237195,1
304477,Cash loans,1,0,1,2,180000.0,521280.0,28408.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,30.076712328767123,0.7041095890410959,0.1993231330640396,,1
202454,Cash loans,2,1,1,0,103500.0,808650.0,26217.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,51.42739726027397,9.273972602739725,0.0416246376682209,0.524496446363472,1
149986,Cash loans,1,1,0,2,243000.0,450000.0,28890.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,39.42191780821918,15.150684931506849,0.5712395346785151,0.1604889306273446,0
445279,Revolving loans,1,0,0,0,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,30.44109589041096,4.276712328767124,0.6623467244369105,0.6577838002083306,1
358780,Revolving loans,2,1,1,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,22.12876712328767,1.115068493150685,0.576715029283536,0.3409064264152384,0
453239,Revolving loans,2,1,1,1,270000.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,28.594520547945205,1.082191780821918,0.2970651370045059,0.8106180215523969,1
150469,Cash loans,2,0,1,0,270000.0,204858.0,10723.5,171000.0,Unaccompanied,Working,Higher education,Married,House / apartment,33.463013698630135,4.936986301369863,0.4653373199719467,0.6161216908872079,1
287824,Cash loans,1,1,1,0,225000.0,1125000.0,33025.5,1125000.0,Family,Working,Secondary / secondary special,Married,House / apartment,53.44931506849315,7.668493150684932,0.7863336592669702,0.6313545365850379,1
221341,Cash loans,2,0,1,2,171000.0,862560.0,30690.0,720000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,34.62739726027397,3.6082191780821917,0.1517827051466983,0.6801388218428291,1
168657,Revolving loans,2,1,0,0,450000.0,900000.0,45000.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,59.25205479452055,1.0054794520547945,0.7164521593065115,0.4992720153045617,0
222087,Cash loans,1,1,0,2,180000.0,900000.0,33484.5,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,37.12054794520548,5.550684931506849,0.7027096436217374,0.7826078370261895,0
137877,Cash loans,2,1,1,0,315000.0,942300.0,34749.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,42.16986301369863,1.4958904109589042,0.6628062820094655,0.7826078370261895,0
232182,Cash loans,2,0,0,2,112500.0,225000.0,17775.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,34.47397260273973,9.58904109589041,0.6459587725999981,0.6956219298394389,0
106113,Cash loans,1,0,0,0,337500.0,1125000.0,33025.5,1125000.0,Family,Commercial associate,Higher education,Married,House / apartment,39.04931506849315,3.7753424657534245,0.5124966038417554,0.2866524828090694,0
440445,Cash loans,2,1,1,1,76500.0,202500.0,12366.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,43.97260273972603,25.17808219178082,0.2601820892858664,0.3376727217405312,1
419099,Cash loans,1,1,1,0,157500.0,270126.0,13941.0,193500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,48.84931506849315,1.884931506849315,0.5867019827746678,0.7826078370261895,0
352320,Cash loans,1,0,1,0,81000.0,508495.5,23692.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,55.14246575342466,0.7671232876712328,0.7394080973101307,0.7295666907060153,1
398171,Cash loans,2,0,1,0,112500.0,239850.0,25960.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,67.37260273972603,,0.1674596740779399,0.7062051096536562,1
244933,Cash loans,2,0,0,0,112500.0,640080.0,31261.5,450000.0,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27.745205479452054,4.6657534246575345,0.6887921778530354,0.6594055320683344,1
423575,Revolving loans,1,1,1,0,202500.0,427500.0,21375.0,427500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,58.75890410958904,6.64931506849315,0.6354686663170481,0.5424451438613613,1
153627,Cash loans,1,0,1,1,157500.0,344803.5,27643.5,319500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,27.654794520547945,0.5260273972602739,0.6954183416036309,,1
219958,Cash loans,2,1,1,2,225000.0,414229.5,32854.5,342000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,32.50684931506849,3.4054794520547946,0.6001810990230538,0.2793353208976285,0
422722,Cash loans,2,0,1,0,112500.0,562491.0,23962.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,58.76164383561644,,0.6776472682279598,0.7675231046555077,0
183483,Cash loans,2,0,0,0,202500.0,312768.0,20830.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,27.172602739726027,5.7972602739726025,0.6149610277232586,0.4471785780453068,0
368010,Cash loans,1,1,1,0,270000.0,710640.0,80500.5,675000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,29.24109589041096,10.854794520547944,0.6582904464035082,0.7106743858828587,0
420306,Cash loans,2,0,1,0,130500.0,450000.0,35685.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,60.775342465753425,,0.6061897183344392,0.501075160239048,1
260014,Cash loans,2,0,1,3,49500.0,545040.0,26640.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,30.016438356164382,10.945205479452055,0.6672926012174251,0.5478104658520093,0
130791,Cash loans,1,0,1,0,162000.0,1800000.0,47614.5,1800000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,42.673972602739724,,0.2908836109580191,0.4188542886233217,0
404020,Cash loans,2,1,0,1,112500.0,288873.0,22950.0,238500.0,Unaccompanied,Working,Higher education,Married,House / apartment,33.07397260273972,7.005479452054795,0.1597702156510619,0.6848276586890367,0
225751,Cash loans,1,1,1,0,135000.0,270000.0,13261.5,270000.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,31.964383561643835,2.6876712328767125,0.0271711144286641,0.0687112548846205,1
439321,Cash loans,2,0,1,1,90000.0,381528.0,21433.5,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,40.75616438356165,1.3178082191780822,0.6630359455301359,0.7295666907060153,0
324649,Revolving loans,2,0,1,0,135000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,29.706849315068492,1.356164383561644,0.2537151381928301,0.4507472818545589,1
267251,Cash loans,2,1,0,0,495000.0,495000.0,13743.0,495000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,41.054794520547944,0.5589041095890411,0.5003790992576441,0.6127042441012546,0
299781,Cash loans,2,0,1,0,112500.0,679500.0,32688.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,39.342465753424655,1.8273972602739725,0.3594440987035062,0.5262949398096192,1
234052,Cash loans,1,1,1,2,247500.0,332946.0,17127.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,32.18904109589041,8.394520547945206,0.2556161560213347,0.5334816299804352,0
125289,Cash loans,1,0,1,1,135000.0,53910.0,4450.5,45000.0,Unaccompanied,Working,Higher education,Married,House / apartment,48.178082191780824,7.512328767123288,0.6633436716535556,0.6430255641096323,1
377302,Cash loans,2,0,0,0,126000.0,640080.0,31261.5,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,41.73698630136986,21.24931506849315,0.7171668348280908,0.2580842039460289,1
296427,Revolving loans,2,0,0,1,247500.0,202500.0,10125.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,51.26301369863014,,0.640841274223709,0.7610263695502636,1
391890,Cash loans,2,0,0,0,180000.0,835380.0,23440.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,48.85479452054795,4.846575342465753,0.6939712934351642,0.4776491548517548,1
230497,Cash loans,2,0,0,0,67500.0,808650.0,23643.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,58.772602739726025,,0.5972231867622321,0.4170996682522097,1
220100,Cash loans,2,0,1,2,40500.0,127350.0,8419.5,112500.0,Family,State servant,Higher education,Married,House / apartment,38.56986301369863,2.276712328767123,0.5983536100188357,0.8106180215523969,0
334430,Cash loans,2,0,1,0,90000.0,754740.0,24475.5,630000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,61.43835616438356,,0.6076817315726109,0.7675231046555077,1
168351,Cash loans,2,0,1,1,90000.0,592560.0,35937.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,48.38082191780822,19.553424657534247,0.5119393135137794,0.7295666907060153,1
366783,Cash loans,2,1,0,2,369000.0,814041.0,26388.0,679500.0,Unaccompanied,Working,Higher education,Married,House / apartment,35.6958904109589,0.1863013698630137,0.7419701295390021,,0
359224,Cash loans,2,1,1,1,90000.0,1206954.0,35419.5,945000.0,Family,Working,Secondary / secondary special,Married,With parents,29.2986301369863,2.5643835616438357,0.6030165634350843,0.1047946227497676,0
120504,Cash loans,1,1,0,1,112500.0,314100.0,16573.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,29.30958904109589,2.0164383561643837,0.4561771758271193,0.4650692149562261,0
353674,Cash loans,2,0,1,0,135000.0,675000.0,32472.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,51.986301369863014,1.295890410958904,0.597770125935829,0.1131963530622281,1
413133,Cash loans,2,0,1,2,108000.0,261000.0,14287.5,261000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,34.41095890410959,2.7424657534246575,0.6383864839012611,0.3506958432829587,0
255015,Cash loans,2,0,1,0,112500.0,544491.0,21096.0,454500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,39.74520547945205,15.591780821917808,0.6369515910874088,0.2896112383820055,1
181541,Cash loans,1,1,0,1,130500.0,675000.0,24930.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,64.91780821917808,5.210958904109589,0.4621668815243454,0.1245194708919845,0
315868,Cash loans,2,0,0,0,94500.0,178290.0,10363.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,57.6986301369863,2.202739726027397,0.2533716311332267,0.5406544504453575,0
135373,Revolving loans,1,0,1,0,427500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,With parents,41.602739726027394,6.2027397260273975,0.5717643341309147,0.5334816299804352,0
402856,Cash loans,1,0,0,0,225000.0,900000.0,29164.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,50.04109589041096,6.2027397260273975,0.6479965254427443,,0
297296,Cash loans,1,0,0,1,180000.0,545040.0,26509.5,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,With parents,48.42739726027397,7.273972602739726,0.6970878405602434,0.2115507642052577,1
334152,Cash loans,2,0,1,1,157500.0,177903.0,14391.0,148500.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29.482191780821918,1.8027397260273972,0.4668664555459796,,0
261381,Cash loans,2,0,1,0,112500.0,1125000.0,36423.0,1125000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,62.18904109589041,,0.1001949460174055,,0
279226,Cash loans,2,0,1,0,171000.0,850846.5,43573.5,760500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,64.20821917808219,,0.2661010519438265,,0
410827,Revolving loans,2,1,0,0,148581.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,41.824657534246576,0.6520547945205479,0.7101963524164087,0.6496203111237195,0
270358,Cash loans,1,1,0,1,135000.0,283419.0,19071.0,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,39.52328767123288,2.1013698630136988,0.4890534410894013,0.6263042766749393,0
262318,Cash loans,1,1,1,0,157500.0,810000.0,23814.0,810000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,49.20821917808219,2.4054794520547946,0.2653117484731741,0.4812493411434029,1
366322,Cash loans,1,0,0,0,373500.0,545040.0,25407.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,28.104109589041094,7.4520547945205475,0.6563990534920737,0.7001838506835805,1
257052,Cash loans,2,0,0,0,54000.0,240660.0,8775.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,Municipal apartment,63.63835616438356,,0.6227288236486067,0.6041125998015721,0
269036,Cash loans,1,0,1,0,360000.0,254700.0,27153.0,225000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,30.83013698630137,0.5534246575342465,0.2941873317650547,0.5316861425197883,1
289613,Cash loans,2,0,0,0,27000.0,238896.0,13842.0,189000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,45.62465753424657,8.586301369863014,0.3205006583536609,0.5442347412142162,1
264821,Cash loans,1,0,0,2,180000.0,298512.0,15291.0,270000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,63.846575342465755,,0.7131846385183144,0.2622489709189549,1
412748,Cash loans,1,1,1,0,90000.0,258709.5,20569.5,234000.0,Family,Working,Secondary / secondary special,Married,House / apartment,46.673972602739724,5.964383561643835,0.3295819144421519,0.2955826421513093,1
274665,Cash loans,1,1,1,0,63000.0,1006920.0,51543.0,900000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,60.12054794520548,,0.4377308849487559,0.6986675550534175,0
132547,Cash loans,2,0,1,1,180000.0,675000.0,19737.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,44.035616438356165,4.293150684931507,0.2053937370205126,0.1285043773724039,0
193588,Cash loans,2,0,1,0,90000.0,373311.0,15943.5,283500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,37.131506849315066,1.1315068493150684,0.3256512146163576,0.6832688314232291,1
218141,Revolving loans,2,0,1,0,315000.0,855000.0,42750.0,855000.0,Family,Commercial associate,Higher education,Married,House / apartment,37.608219178082194,10.665753424657535,0.7630599736275052,0.3328505641648731,0
234748,Cash loans,2,0,0,0,135000.0,755190.0,30078.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,64.56986301369864,,0.4586791389451225,0.5352762504724826,1
316231,Cash loans,2,0,0,0,58500.0,508495.5,22396.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,65.1013698630137,,0.3350744134700924,0.633031641417419,0
171128,Cash loans,2,0,0,1,225000.0,508495.5,20295.0,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,44.843835616438355,8.572602739726028,0.5085786008128356,0.5531646987710016,1
161282,Cash loans,1,0,1,2,135000.0,675000.0,50598.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,36.131506849315066,5.934246575342466,0.7288237195998595,0.7801436381572275,0
111264,Cash loans,2,0,1,0,135000.0,545040.0,36553.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,50.054794520547944,2.9315068493150687,0.6180733640933936,0.4223696523543468,1
351644,Cash loans,2,1,0,0,90000.0,173196.0,20682.0,153000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,23.61917808219178,3.3698630136986303,0.7023851901142464,0.6545292802242897,0
110349,Cash loans,2,0,0,0,279000.0,1078200.0,31653.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,43.26301369863014,10.317808219178081,0.7885881375289622,0.5388627065779676,0
